respondent_id,xyz_vaccine,seasonal_vaccine
26933,0.02258416397937694,0.5278472082555382
26934,0.3340646821212892,0.5641159016109479
26935,0.08585467648893755,0.40136710596146463
26936,0.26006135275520403,0.1309544608036069
26937,0.12250334175987737,0.8063991174976725
26938,0.04347244285036079,0.03197756607074187
26939,0.060117666413879715,0.05737458162047928
26940,0.05379267400294038,0.16902186464255697
26941,0.1032973140687539,0.4421624493064776
26942,0.6282247964847806,0.798951313604615
26943,0.06367170309432876,0.5832920611735478
26944,0.03677070821866194,0.0864962981266063
26945,0.04022645435322488,0.5399253148026574
26946,0.053844677965707737,0.565628057728748
26947,0.16675229669708042,0.5628538804562538
26948,0.042915651121200854,0.056768300947329396
26949,0.04517884053782498,0.109155888474082
26950,0.03537119059151346,0.4295597775414248
26951,0.09849849608978137,0.3297667208172114
26952,0.8795914979827112,0.9189836534567579
26953,0.43539701825469246,0.7337715838350609
26954,0.02030047819473368,0.0921668615457828
26955,0.060027122723938876,0.5169552597524404
26956,0.14865204243745217,0.25994437290701117
26957,0.05581674112115792,0.9156245019198869
26958,0.11811776216835894,0.7099274761905423
26959,0.08318074241594647,0.3601077514868233
26960,0.03655254111861993,0.07028825040985345
26961,0.3225407454370918,0.5292206074416832
26962,0.08240173678773448,0.583970949449002
26963,0.07217647152355654,0.16615948900554012
26964,0.04504237082214604,0.09383452490706111
26965,0.39971932459813253,0.7337513879557975
26966,0.05144250714154043,0.07420972138228092
26967,0.12418746647771607,0.3171092000928842
26968,0.09977834327821458,0.8536139271986307
26969,0.09051174503839637,0.2109815066098691
26970,0.7537085914438157,0.6295089272707746
26971,0.07344295265078533,0.12060209909851571
26972,0.040633191860651015,0.032962376065930284
26973,0.044947923027295396,0.07848010622452417
26974,0.21059262375535698,0.3274052290637988
26975,0.132227670284005,0.7770141643687815
26976,0.8709218937191036,0.36201517225811825
26977,0.10446385075468889,0.3468893840090238
26978,0.024759369878172524,0.6651668886958135
26979,0.6151646906123525,0.8558178152207836
26980,0.03819084559747212,0.06467518127413094
26981,0.04214391509925537,0.4044811821864642
26982,0.7726085236178031,0.7702703700410252
26983,0.15459218024698673,0.538085570216982
26984,0.03147647372761153,0.11850421738078507
26985,0.027652743265066643,0.0874016407357622
26986,0.06843248648412166,0.36528327897183976
26987,0.03620207793075185,0.17364619992400204
26988,0.019318989207956258,0.0695527987256925
26989,0.3998438835386961,0.8536788810387453
26990,0.019690795633102186,0.0840921079401936
26991,0.18940939850175112,0.41947184913802676
26992,0.29086877539929756,0.2383113574213525
26993,0.056959028239982654,0.7357618530311993
26994,0.14715031729624395,0.335734124853058
26995,0.19232287956845878,0.387329387329893
26996,0.3442710316802607,0.303864683523543
26997,0.024938519362927587,0.0524339737637406
26998,0.03202772450976935,0.07597461569338793
26999,0.25188780476045575,0.40783288177211807
27000,0.05380675227163011,0.3446016832609061
27001,0.047908644721873506,0.542800101534833
27002,0.03026909757831308,0.1484906686275894
27003,0.026926479757767813,0.032433682417118775
27004,0.16710574968358727,0.2574542088687136
27005,0.38256398127712143,0.7985379106723898
27006,0.8583249733660795,0.8790880750981759
27007,0.036280835231359713,0.07870682609515735
27008,0.04914272938643857,0.071807063319184
27009,0.11562410141328838,0.3617723992288456
27010,0.03126757601705027,0.11930986328655015
27011,0.04732261107581918,0.08459619424139904
27012,0.1884736875187784,0.3602405447536429
27013,0.11750130242207271,0.4298979227686954
27014,0.050901682101263876,0.3633750696752175
27015,0.1402772859663708,0.22512215379692077
27016,0.08508211274266486,0.3418179906148591
27017,0.6121536243913772,0.8326137193510319
27018,0.033960625055108065,0.25399140479142435
27019,0.8904166940927936,0.9704286561515643
27020,0.20456012133315418,0.1002726349411747
27021,0.14454934843653985,0.6309446963921929
27022,0.07902170275564077,0.1654198552694573
27023,0.06438018531972015,0.0838390960996801
27024,0.05836050017216531,0.30573231286343316
27025,0.21791663441711637,0.08380293102276175
27026,0.03983246556956413,0.4401973564898326
27027,0.04188647145608466,0.6050654079272209
27028,0.4728137490592399,0.7516815966628426
27029,0.16132712290056417,0.22111483110697652
27030,0.2787389438315946,0.2903407546890304
27031,0.3757925386581216,0.820512652382423
27032,0.1356309446558984,0.4788785677009608
27033,0.43002821989725953,0.7270898070628433
27034,0.021126191500360544,0.5303054610671251
27035,0.16630443298003417,0.1636125862084279
27036,0.19120270270943546,0.5997182598658393
27037,0.6799526795495102,0.7441813524861249
27038,0.018766764877364346,0.025460008891905254
27039,0.38308592393907315,0.8435047132907285
27040,0.10346944858910272,0.23105425790816633
27041,0.041784749669466714,0.5445829655831668
27042,0.023602814566584612,0.38843077085122235
27043,0.34547675657914134,0.5728135849872386
27044,0.016743540225112354,0.05913944609998764
27045,0.04360613960737083,0.45429997576663184
27046,0.053192187146490655,0.07360526777386907
27047,0.5036853434145722,0.43808078592977745
27048,0.08190629714693103,0.3711866009689203
27049,0.21983182078324986,0.8032946600919926
27050,0.07876908776791847,0.5676259553402788
27051,0.14083643155310271,0.15236083457645794
27052,0.03205799366261712,0.1299027111940687
27053,0.8750918006171448,0.9282412121060277
27054,0.03426493696025088,0.04187842283442423
27055,0.048166683301234386,0.7802191888363876
27056,0.07664609439368109,0.07051742247478021
27057,0.019874473669328787,0.03144128634941722
27058,0.9091479523670579,0.8733196842535416
27059,0.07562677951675807,0.1454136101834661
27060,0.03827990171327615,0.3046346960492973
27061,0.037781883231879,0.36389201279005284
27062,0.051509214877574955,0.25800229912046974
27063,0.02517986717651512,0.2637403836223189
27064,0.10614016243270252,0.4727434977660048
27065,0.0907823276986067,0.23092769215230743
27066,0.051146724216648995,0.4136525758866825
27067,0.6166239988378316,0.7921292437165582
27068,0.5601731256135917,0.7784101837733972
27069,0.7446519234332182,0.9514469451559733
27070,0.028220760256727716,0.05464275302565027
27071,0.028079142845449157,0.03866873820537777
27072,0.11148414461823812,0.6170792042678325
27073,0.06286803971779284,0.6731060997472553
27074,0.07646150739579571,0.24630960206949148
27075,0.47080907811113415,0.6639713194438827
27076,0.8222879376774622,0.8474368045494121
27077,0.046560402767127196,0.11046578339584322
27078,0.08307994877401964,0.7486030242265143
27079,0.0918809726937567,0.8612324241702805
27080,0.1348422210325749,0.0812443598570013
27081,0.04262007772771662,0.7168149473696589
27082,0.21712828802274817,0.4090174639850476
27083,0.10402305945420855,0.3249662187840387
27084,0.8765983130936527,0.47720965816151467
27085,0.02092051035781414,0.050569142016373206
27086,0.033577041491208486,0.05413721149604205
27087,0.06706767581680295,0.136962927938082
27088,0.40676106046365995,0.48186287517091564
27089,0.22289210294564787,0.19612241842310893
27090,0.34354368089684684,0.4118444924658077
27091,0.7216252416038955,0.19498295316758615
27092,0.09164313409644409,0.24930083473620387
27093,0.20043683918639957,0.18363566268227832
27094,0.033051053924794994,0.08424759304364425
27095,0.04780229612210022,0.5191745652453902
27096,0.07153683277414746,0.2102199639446586
27097,0.4420027935627959,0.5251029778887473
27098,0.5856175106213931,0.7057375257282137
27099,0.37815612876141974,0.44829567334018355
27100,0.044727937775827065,0.7581314617386925
27101,0.07335977753248558,0.6092443323645785
27102,0.08159548252224294,0.8031682108119879
27103,0.02692715577141982,0.05675262903892886
27104,0.3877995482605888,0.5038653726838956
27105,0.09642874684187784,0.30849789351055185
27106,0.696689071452884,0.8519996999444239
27107,0.6101430598096933,0.8091969683758281
27108,0.1416535012876419,0.22403091758377144
27109,0.07905298083593673,0.06541235628490785
27110,0.05434943464732877,0.18551363457227066
27111,0.10885140400950624,0.36857036610458993
27112,0.4313866638853035,0.6134227921872386
27113,0.07481246480897567,0.09541489103631126
27114,0.12726201527076286,0.22221810949935752
27115,0.6085859615182616,0.8396630391273993
27116,0.06471659922439081,0.8620017371912019
27117,0.0349997887677618,0.0617656498080974
27118,0.05700646377020029,0.5330198053676808
27119,0.05382962302841307,0.25625811798192993
27120,0.15938563456156923,0.7847911704764415
27121,0.0257509884751425,0.777894750736125
27122,0.025629603075983744,0.13202986980563067
27123,0.06845716641951062,0.14161532530780865
27124,0.02064611697063396,0.08061995292387718
27125,0.025573885118092405,0.039668896103066925
27126,0.28300365548115586,0.059470252418862835
27127,0.04190036519060612,0.08251506402022243
27128,0.16523153102650615,0.5999195646228159
27129,0.3786080216896205,0.3980542442427357
27130,0.0516260094686511,0.10170762174896594
27131,0.10826860344883221,0.11309317533062992
27132,0.27853380126810945,0.7947889387830742
27133,0.0651982413704684,0.6407830640530632
27134,0.8604470656705736,0.9492717214085113
27135,0.06624863176316752,0.44621853757122143
27136,0.0951167117426709,0.5646897533127438
27137,0.10839477928200628,0.08562468723809685
27138,0.08879127785289502,0.28702651764804005
27139,0.08031584982932652,0.14723892880631995
27140,0.9179662482818373,0.9165088388079909
27141,0.632381168916773,0.6448532645379824
27142,0.03489928363602578,0.10116498966795173
27143,0.24380015375090863,0.3824867353550272
27144,0.03346152721212956,0.0739168868179658
27145,0.5563771220728004,0.6337553990388706
27146,0.08148476979651617,0.8707865847748965
27147,0.06258950632798094,0.1382520911017063
27148,0.09551465157226523,0.08238746059149393
27149,0.1684431081703911,0.11897369532920027
27150,0.42844821942218564,0.8756181938454782
27151,0.1989081394356422,0.8277532202470657
27152,0.042079126018555846,0.2101490985198309
27153,0.37697441614633453,0.8453767173373082
27154,0.7334890358928652,0.8714952932758613
27155,0.1894827909090051,0.6201257528556228
27156,0.021397474953198155,0.31099649384945854
27157,0.029311638535252888,0.5159491798748406
27158,0.03144180224347883,0.22998532459879084
27159,0.05954122018102104,0.11644765329284545
27160,0.1129402529274613,0.2347448523986231
27161,0.47895714530719674,0.656046513135423
27162,0.05514722401880491,0.8766242625238919
27163,0.39218949295304834,0.25437845730878866
27164,0.16129355931324305,0.06772149312711286
27165,0.5997733695293095,0.6770929539398277
27166,0.17530175597611417,0.12760669833249313
27167,0.1425617778028815,0.48599299972804466
27168,0.06667954519544561,0.549828905533045
27169,0.4384917257818563,0.6324505531498592
27170,0.4722476068854947,0.8385067750091765
27171,0.028977133480169098,0.18770206536792947
27172,0.08043371562920582,0.7256798301390786
27173,0.3288769115521238,0.4712710968288954
27174,0.044911202446385266,0.04374860760640103
27175,0.035696191189275445,0.09114182676171849
27176,0.803401222454718,0.8688628772552706
27177,0.8998540818275604,0.9174498721304101
27178,0.051622087171814234,0.25671601661545346
27179,0.08365899451007218,0.18764284427867778
27180,0.11967173025739762,0.30299288657795526
27181,0.0297771563459477,0.8290651985324116
27182,0.3473320084417051,0.8027393607069929
27183,0.03012139408994308,0.44076951470013187
27184,0.06131178907174205,0.2779426117846426
27185,0.27899936753546356,0.5864699826998113
27186,0.19027786276877237,0.784721564848729
27187,0.1048404369438138,0.15720374064181827
27188,0.07935573909760638,0.34932362417717716
27189,0.09635313888745792,0.7443635991785212
27190,0.224596539615574,0.7794503353254877
27191,0.2837281920733604,0.9236766238427329
27192,0.24198241751334132,0.6459319978997373
27193,0.018515401959710732,0.07606172769742317
27194,0.14194709578139791,0.33617507824398757
27195,0.03160718981531526,0.08911269556256082
27196,0.12079865294696852,0.189047312542462
27197,0.06540992783838907,0.5179592681800875
27198,0.7137497266586442,0.8241826964086688
27199,0.09798389685712905,0.20673310821936616
27200,0.11972298661346366,0.6494528141685635
27201,0.49269052807367075,0.8015082978704029
27202,0.08042246387200018,0.0795196093048297
27203,0.037802275357734734,0.059671168756227314
27204,0.03298363787560593,0.042042914739364064
27205,0.13607638558636365,0.2255134068062003
27206,0.24125563411587383,0.28361088733797807
27207,0.1387494221469918,0.1523610056042901
27208,0.8700233441289815,0.5727162558498655
27209,0.155112895024081,0.23659643691100923
27210,0.10583337272744843,0.15587869656932526
27211,0.05931334647205333,0.23633437358754553
27212,0.3288832461866966,0.8792484818951947
27213,0.3056882986060307,0.449474789713605
27214,0.03171555352535689,0.03954075890756793
27215,0.18620852983499248,0.6968042862574043
27216,0.22045168615775207,0.7948064968754004
27217,0.050669386085254065,0.2080136832390412
27218,0.7437943682251695,0.9333893988691307
27219,0.5606168667115329,0.6905333344991975
27220,0.32179609619093397,0.5401458507555814
27221,0.05223084873770832,0.5667882161847939
27222,0.10295645451963972,0.5366989646297212
27223,0.03404532205589599,0.49486498110367616
27224,0.10592104179812935,0.5865604805645054
27225,0.3280586907772049,0.2469431436199529
27226,0.027079499877195247,0.16792076177449916
27227,0.131014049788669,0.25337113657436516
27228,0.5737716097528687,0.8374027944887671
27229,0.5731257121616218,0.8091747689964374
27230,0.214562364645584,0.9595143968479901
27231,0.5446534761599634,0.7983940831353996
27232,0.1097298469182508,0.5609917853464859
27233,0.59646863235614,0.21353324646339916
27234,0.039092635048088964,0.08333047813917968
27235,0.8946940119179864,0.822172742060343
27236,0.0936801867636344,0.825391857020302
27237,0.5456747881791357,0.6713490987208197
27238,0.4660925658753857,0.8337080590170669
27239,0.23861331720399287,0.08634015068084386
27240,0.07144254794645279,0.3417906110072946
27241,0.07117565451909631,0.16990576480188574
27242,0.15125300585667933,0.417948591318315
27243,0.09308707609368101,0.12281143624565335
27244,0.020628295852323307,0.06002066338443024
27245,0.06127460946022187,0.2482694065353739
27246,0.7846808499348115,0.9080070582783138
27247,0.22915658163326794,0.9208594157593304
27248,0.19275982944966866,0.8286643489716292
27249,0.0717979757023223,0.4889661411136778
27250,0.08614243243328229,0.1843583583472744
27251,0.04580906366305203,0.17534642634815006
27252,0.2244734884619211,0.4295724909158587
27253,0.02870140219424875,0.8047527998423717
27254,0.9129825042069536,0.9411087720584764
27255,0.13467626399910854,0.2848390479618888
27256,0.7832576930148227,0.9580095985382908
27257,0.42649919316720886,0.28716430934555565
27258,0.28233354442111513,0.42070007193103753
27259,0.5368620991284936,0.8027516136000564
27260,0.11865184685200404,0.2471204387634572
27261,0.14510898640690886,0.7059519491616145
27262,0.07268692482809175,0.4065160241151301
27263,0.0662533681834268,0.07783348504789736
27264,0.03949719247790511,0.08993925470380819
27265,0.05792408318472125,0.1570880638902672
27266,0.1250380308050735,0.2816239267161125
27267,0.07686016959221875,0.5987831635788554
27268,0.03341331469888234,0.16632025183439472
27269,0.7812543610146073,0.6366950214820318
27270,0.0336588635873666,0.0607406526819403
27271,0.02504482316288109,0.1077004471180816
27272,0.06381133301953924,0.17242851700190456
27273,0.05246271381005185,0.19878806049934084
27274,0.1679289717116451,0.371996229494641
27275,0.3892852448877505,0.5749308646075961
27276,0.01992190171119921,0.06517372867419392
27277,0.0488960531442635,0.8070321140001965
27278,0.07030277177087657,0.139255763347473
27279,0.039447785713529325,0.18205790638852262
27280,0.394494714903782,0.34361216041174375
27281,0.07542078128314611,0.36095038701507476
27282,0.09958354778758231,0.8966436471872883
27283,0.04096827659289405,0.05243151040163243
27284,0.24429563180974043,0.1981896897590789
27285,0.06731108230065659,0.47900180177489743
27286,0.19061206862246405,0.19791554835470349
27287,0.12105862630673474,0.5096394043395404
27288,0.6095371330529565,0.6744414025958995
27289,0.1561796982934974,0.42485759494433983
27290,0.02337959019729627,0.09336184096886965
27291,0.44021719510405327,0.8120666338942437
27292,0.04614304141164122,0.49187141770224535
27293,0.04551445553439669,0.8813044178859802
27294,0.05889024891851801,0.09696261040869038
27295,0.42703599882310916,0.911459330893275
27296,0.07881429690828183,0.636426570342334
27297,0.06651774258652118,0.8221764853449899
27298,0.04761311213773152,0.2983731740642681
27299,0.27669133146019126,0.6488905294280783
27300,0.05749815927831545,0.8623366334323561
27301,0.028655038946022313,0.0485425326049472
27302,0.2035527735434393,0.789843878976406
27303,0.089809911256734,0.2309805954787716
27304,0.05127632928685491,0.6193037365561582
27305,0.03560716674294613,0.026678399876223093
27306,0.12434377800639934,0.6106835468779909
27307,0.8328683648621574,0.8188195613627525
27308,0.3003764406332204,0.27453386641576
27309,0.7312875413172643,0.9352545659648085
27310,0.03826009878271942,0.15308647080685617
27311,0.05464644483060221,0.16412206680001348
27312,0.06543783253644668,0.2763230950590198
27313,0.03052677613959147,0.0680371214189306
27314,0.034856462375552406,0.03551750749422408
27315,0.04096942271030841,0.20690763471049814
27316,0.21532343689242894,0.6066732780609134
27317,0.14875138831060628,0.10330030639719195
27318,0.16676960026936002,0.3132028917532699
27319,0.22771835802382326,0.8587373439317126
27320,0.2329351795888973,0.6955366629565434
27321,0.06193655388796606,0.5337250190566373
27322,0.8182735597297937,0.3921165886972823
27323,0.034529454789526584,0.26128114686368537
27324,0.1118661201065479,0.4363319790390959
27325,0.8143331987926354,0.8978831909024021
27326,0.06083048992434447,0.45631081789360084
27327,0.1459068466435575,0.2802891946380737
27328,0.2833655058839383,0.3096183616944109
27329,0.11031532215920259,0.20163219790046893
27330,0.014326227963159185,0.43815657522715207
27331,0.09406181834828427,0.14344602661390365
27332,0.08101609354283806,0.6222094249435441
27333,0.7479890234585814,0.719230098105037
27334,0.03673145395405535,0.045392701898920515
27335,0.25719283649401387,0.06162084873903735
27336,0.1124500502048443,0.09342578295836737
27337,0.24567785814759235,0.8282837079920728
27338,0.304675210036321,0.5083866168537379
27339,0.12028671715019934,0.2916770711235467
27340,0.01965998439921911,0.1556590378408467
27341,0.3063919211620745,0.43370846411106845
27342,0.07773007929346407,0.6472888651960869
27343,0.0375229126707859,0.06579737225063323
27344,0.41464170843861886,0.3368716110093535
27345,0.08137721415800757,0.17347208396503006
27346,0.38787455712909646,0.8283386325324952
27347,0.8228376223867542,0.8973345965273035
27348,0.05399551861120048,0.14596921076077182
27349,0.05109797083017311,0.21117566058554818
27350,0.04535714264716363,0.8173053328567921
27351,0.7336317647164029,0.8010523000105085
27352,0.11100129986219402,0.41335053672092764
27353,0.020156345765734242,0.08612173568264332
27354,0.3248356976597926,0.6577423374022778
27355,0.29992776395368215,0.26958299187638185
27356,0.2974194870332694,0.6141006207389345
27357,0.06442757548127799,0.18009079907785197
27358,0.1739442826505174,0.6917518894384291
27359,0.33999671402829823,0.6652367732491578
27360,0.14260639988994459,0.5775761594408628
27361,0.02825978149197368,0.6872184605432747
27362,0.34621108994490557,0.5114742375270019
27363,0.08179026956040858,0.1999367761177481
27364,0.05436416411594856,0.48125572580222326
27365,0.29959071122633996,0.36107033730727184
27366,0.19873726183376902,0.6298953442869216
27367,0.16535556191438952,0.36246415967821416
27368,0.04377535641076235,0.5888665980351017
27369,0.025819355013885135,0.03118236238439504
27370,0.02631291978382842,0.6468708501987598
27371,0.17666847867312896,0.3703240303639108
27372,0.06212748658677318,0.11148525990676142
27373,0.8880491722781193,0.7658891192742416
